benchmark_case_id,benchmark_name,benchmark_version,benchmark_revision,source_file,label_source,vulnerability_label,expected_result,ground_truth_granularity,request_method,input_source,endpoint,parameter,content_type,encoding_or_transform,context_or_category,authentication_required,stateful_prerequisite,current_framework_compatible,compatibility_class,evaluation_role,incompatibility_reason,required_adapter,adapter_changes_vulnerability_semantics,verifier_compatible,payload_support,candidate_representation_support,candidate_representation_gap,eligible_for_direct_external_execution,eligible_for_external_ranking,ranking_candidate_source,benchmark_identity_leakage_fields,sanitization_required,sanitized_candidate_id,sanitized_action_path,sanitized_parameter_name,retained_model_facing_fields,excluded_from_model_input_fields,exclusion_reason,audit_status,auditor_notes
BenchmarkTest02321,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02321.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02321,dynamic_parameter_name,text/html;charset=UTF-8,base64_transform,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000365,/external-v14/case-000365,input_000365,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02322,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02322.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02322,dynamic_parameter_name,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000366,/external-v14/case-000366,input_000366,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02323,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02323.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02323,dynamic_parameter_name,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000367,/external-v14/case-000367,input_000367,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02324,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02324.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02324,dynamic_parameter_name,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000368,/external-v14/case-000368,input_000368,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02325,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02325.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02325,dynamic_parameter_name,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000369,/external-v14/case-000369,input_000369,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02326,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02326.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02326,dynamic_parameter_name,text/html;charset=UTF-8,base64_transform,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000370,/external-v14/case-000370,input_000370,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02327,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02327.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02327,dynamic_parameter_name,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000371,/external-v14/case-000371,input_000371,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02328,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02328.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02328,dynamic_parameter_name,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000372,/external-v14/case-000372,input_000372,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02329,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02329.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02329,dynamic_parameter_name,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000373,/external-v14/case-000373,input_000373,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02330,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02330.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02330,dynamic_parameter_name,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000374,/external-v14/case-000374,input_000374,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02331,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02331.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02331,dynamic_parameter_name,text/html;charset=UTF-8,html_encoding,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,READINESS_ONLY,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000375,/external-v14/case-000375,input_000375,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02332,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02332.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter_name_enumeration,/xss-04/BenchmarkTest02332,dynamic_parameter_name,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,false,ADAPTER_SUPPORTED,FINAL_CONFIRMATORY_ELIGIBLE,current_candidate_transport_does_not_support_parameter_name_enumeration,parameter_name_value_adapter,false,current_marker_control_likely_sufficient,current_marker_control,required_extension,dynamic_parameter_name_and_value_transport,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000376,/external-v14/case-000376,input_000376,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,dynamic parameter-name/value enumeration
BenchmarkTest02394,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02394.java,expectedresults-1.2.csv,xss,non_vulnerable,case_level,GET_delegates_to_POST,parameter,/xss-04/BenchmarkTest02394,BenchmarkTest02394,text/html;charset=UTF-8,html_encoding,cwe-79,not_identified,not_identified,true,DIRECT,FINAL_CONFIRMATORY_ELIGIBLE,,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,current,,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000377,/external-v14/case-000377,input_000377,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,parameter read through helper wrapper
BenchmarkTest02395,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02395.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter,/xss-04/BenchmarkTest02395,BenchmarkTest02395,text/html;charset=UTF-8,none_identified,cwe-79,not_identified,not_identified,true,DIRECT,FINAL_CONFIRMATORY_ELIGIBLE,,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,current,,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000378,/external-v14/case-000378,input_000378,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,parameter read through helper wrapper
BenchmarkTest02396,OWASP Benchmark Java,1.2,ba2e3f9a29fa3bde6a5c073d679393c9b94f025f,src\main\java\org\owasp\benchmark\testcode\BenchmarkTest02396.java,expectedresults-1.2.csv,xss,vulnerable,case_level,GET_delegates_to_POST,parameter,/xss-04/BenchmarkTest02396,BenchmarkTest02396,text/html;charset=UTF-8,base64_transform,cwe-79,not_identified,not_identified,true,DIRECT,FINAL_CONFIRMATORY_ELIGIBLE,,,not_applicable,current_marker_control_likely_sufficient,current_marker_control,current,,true,true,metadata_constructed,benchmark_case_id;source_file;java_class_name;servlet_route;vulnerability_label;expected_result;parameter,true,ox14-c000379,/external-v14/case-000379,input_000379,opaque_candidate_id;sanitized_action_path;method;sanitized_parameter_name;input_source;input_type;editable_input_count;required_input_count;parameter_count,benchmark_case_id;source_file;java_class_name;servlet_name;vulnerability_label;expected_result;ground_truth,,audited,parameter read through helper wrapper
