sequence,arm_id,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
2422,local_qwen,ow14-s0166,1,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
2423,local_qwen,ow14-s0166,2,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
2424,local_qwen,ow14-s0166,3,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
2425,local_qwen,ow14-s0166,4,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
2426,local_qwen,ow14-s0166,5,model-facing/candidate-snapshots/ow14-s0166.json,4,4,true
2427,local_qwen,ow14-s0167,1,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
2428,local_qwen,ow14-s0167,2,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
2429,local_qwen,ow14-s0167,3,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
2430,local_qwen,ow14-s0167,4,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
2431,local_qwen,ow14-s0167,5,model-facing/candidate-snapshots/ow14-s0167.json,4,4,true
2432,local_qwen,ow14-s0168,1,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
2433,local_qwen,ow14-s0168,2,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
2434,local_qwen,ow14-s0168,3,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
2435,local_qwen,ow14-s0168,4,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
2436,local_qwen,ow14-s0168,5,model-facing/candidate-snapshots/ow14-s0168.json,4,4,true
2437,local_qwen,ow14-s0169,1,model-facing/candidate-snapshots/ow14-s0169.json,4,4,true
2438,local_qwen,ow14-s0169,2,model-facing/candidate-snapshots/ow14-s0169.json,4,4,true
2439,local_qwen,ow14-s0169,3,model-facing/candidate-snapshots/ow14-s0169.json,4,4,true
2440,local_qwen,ow14-s0169,4,model-facing/candidate-snapshots/ow14-s0169.json,4,4,true
2441,local_qwen,ow14-s0169,5,model-facing/candidate-snapshots/ow14-s0169.json,4,4,true
2442,local_qwen,ow14-s0170,1,model-facing/candidate-snapshots/ow14-s0170.json,4,4,true
2443,local_qwen,ow14-s0170,2,model-facing/candidate-snapshots/ow14-s0170.json,4,4,true
2444,local_qwen,ow14-s0170,3,model-facing/candidate-snapshots/ow14-s0170.json,4,4,true
2445,local_qwen,ow14-s0170,4,model-facing/candidate-snapshots/ow14-s0170.json,4,4,true
2446,local_qwen,ow14-s0170,5,model-facing/candidate-snapshots/ow14-s0170.json,4,4,true
2447,local_qwen,ow14-s0171,1,model-facing/candidate-snapshots/ow14-s0171.json,4,4,true
2448,local_qwen,ow14-s0171,2,model-facing/candidate-snapshots/ow14-s0171.json,4,4,true
2449,local_qwen,ow14-s0171,3,model-facing/candidate-snapshots/ow14-s0171.json,4,4,true
2450,local_qwen,ow14-s0171,4,model-facing/candidate-snapshots/ow14-s0171.json,4,4,true
2451,local_qwen,ow14-s0171,5,model-facing/candidate-snapshots/ow14-s0171.json,4,4,true
2452,local_qwen,ow14-s0172,1,model-facing/candidate-snapshots/ow14-s0172.json,4,4,true
2453,local_qwen,ow14-s0172,2,model-facing/candidate-snapshots/ow14-s0172.json,4,4,true
2454,local_qwen,ow14-s0172,3,model-facing/candidate-snapshots/ow14-s0172.json,4,4,true
2455,local_qwen,ow14-s0172,4,model-facing/candidate-snapshots/ow14-s0172.json,4,4,true
2456,local_qwen,ow14-s0172,5,model-facing/candidate-snapshots/ow14-s0172.json,4,4,true
2457,local_qwen,ow14-s0173,1,model-facing/candidate-snapshots/ow14-s0173.json,4,4,true
2458,local_qwen,ow14-s0173,2,model-facing/candidate-snapshots/ow14-s0173.json,4,4,true
2459,local_qwen,ow14-s0173,3,model-facing/candidate-snapshots/ow14-s0173.json,4,4,true
2460,local_qwen,ow14-s0173,4,model-facing/candidate-snapshots/ow14-s0173.json,4,4,true
2461,local_qwen,ow14-s0173,5,model-facing/candidate-snapshots/ow14-s0173.json,4,4,true
2462,local_qwen,ow14-s0174,1,model-facing/candidate-snapshots/ow14-s0174.json,4,4,true
2463,local_qwen,ow14-s0174,2,model-facing/candidate-snapshots/ow14-s0174.json,4,4,true
2464,local_qwen,ow14-s0174,3,model-facing/candidate-snapshots/ow14-s0174.json,4,4,true
2465,local_qwen,ow14-s0174,4,model-facing/candidate-snapshots/ow14-s0174.json,4,4,true
2466,local_qwen,ow14-s0174,5,model-facing/candidate-snapshots/ow14-s0174.json,4,4,true
2467,local_qwen,ow14-s0175,1,model-facing/candidate-snapshots/ow14-s0175.json,4,4,true
2468,local_qwen,ow14-s0175,2,model-facing/candidate-snapshots/ow14-s0175.json,4,4,true
2469,local_qwen,ow14-s0175,3,model-facing/candidate-snapshots/ow14-s0175.json,4,4,true
2470,local_qwen,ow14-s0175,4,model-facing/candidate-snapshots/ow14-s0175.json,4,4,true
2471,local_qwen,ow14-s0175,5,model-facing/candidate-snapshots/ow14-s0175.json,4,4,true
2472,local_qwen,ow14-s0176,1,model-facing/candidate-snapshots/ow14-s0176.json,4,4,true
2473,local_qwen,ow14-s0176,2,model-facing/candidate-snapshots/ow14-s0176.json,4,4,true
2474,local_qwen,ow14-s0176,3,model-facing/candidate-snapshots/ow14-s0176.json,4,4,true
2475,local_qwen,ow14-s0176,4,model-facing/candidate-snapshots/ow14-s0176.json,4,4,true
2476,local_qwen,ow14-s0176,5,model-facing/candidate-snapshots/ow14-s0176.json,4,4,true
2477,local_qwen,ow14-s0177,1,model-facing/candidate-snapshots/ow14-s0177.json,4,4,true
2478,local_qwen,ow14-s0177,2,model-facing/candidate-snapshots/ow14-s0177.json,4,4,true
2479,local_qwen,ow14-s0177,3,model-facing/candidate-snapshots/ow14-s0177.json,4,4,true
2480,local_qwen,ow14-s0177,4,model-facing/candidate-snapshots/ow14-s0177.json,4,4,true
2481,local_qwen,ow14-s0177,5,model-facing/candidate-snapshots/ow14-s0177.json,4,4,true
2482,local_qwen,ow14-s0178,1,model-facing/candidate-snapshots/ow14-s0178.json,4,4,true
2483,local_qwen,ow14-s0178,2,model-facing/candidate-snapshots/ow14-s0178.json,4,4,true
2484,local_qwen,ow14-s0178,3,model-facing/candidate-snapshots/ow14-s0178.json,4,4,true
2485,local_qwen,ow14-s0178,4,model-facing/candidate-snapshots/ow14-s0178.json,4,4,true
2486,local_qwen,ow14-s0178,5,model-facing/candidate-snapshots/ow14-s0178.json,4,4,true
2487,local_qwen,ow14-s0179,1,model-facing/candidate-snapshots/ow14-s0179.json,4,4,true
2488,local_qwen,ow14-s0179,2,model-facing/candidate-snapshots/ow14-s0179.json,4,4,true
2489,local_qwen,ow14-s0179,3,model-facing/candidate-snapshots/ow14-s0179.json,4,4,true
2490,local_qwen,ow14-s0179,4,model-facing/candidate-snapshots/ow14-s0179.json,4,4,true
2491,local_qwen,ow14-s0179,5,model-facing/candidate-snapshots/ow14-s0179.json,4,4,true
2492,local_qwen,ow14-s0180,1,model-facing/candidate-snapshots/ow14-s0180.json,4,4,true
2493,local_qwen,ow14-s0180,2,model-facing/candidate-snapshots/ow14-s0180.json,4,4,true
2494,local_qwen,ow14-s0180,3,model-facing/candidate-snapshots/ow14-s0180.json,4,4,true
2495,local_qwen,ow14-s0180,4,model-facing/candidate-snapshots/ow14-s0180.json,4,4,true
2496,local_qwen,ow14-s0180,5,model-facing/candidate-snapshots/ow14-s0180.json,4,4,true
2497,local_qwen,ow14-s0181,1,model-facing/candidate-snapshots/ow14-s0181.json,4,4,true
2498,local_qwen,ow14-s0181,2,model-facing/candidate-snapshots/ow14-s0181.json,4,4,true
2499,local_qwen,ow14-s0181,3,model-facing/candidate-snapshots/ow14-s0181.json,4,4,true
2500,local_qwen,ow14-s0181,4,model-facing/candidate-snapshots/ow14-s0181.json,4,4,true
2501,local_qwen,ow14-s0181,5,model-facing/candidate-snapshots/ow14-s0181.json,4,4,true
2502,local_qwen,ow14-s0182,1,model-facing/candidate-snapshots/ow14-s0182.json,4,4,true
2503,local_qwen,ow14-s0182,2,model-facing/candidate-snapshots/ow14-s0182.json,4,4,true
2504,local_qwen,ow14-s0182,3,model-facing/candidate-snapshots/ow14-s0182.json,4,4,true
2505,local_qwen,ow14-s0182,4,model-facing/candidate-snapshots/ow14-s0182.json,4,4,true
2506,local_qwen,ow14-s0182,5,model-facing/candidate-snapshots/ow14-s0182.json,4,4,true
2507,local_qwen,ow14-s0183,1,model-facing/candidate-snapshots/ow14-s0183.json,4,4,true
2508,local_qwen,ow14-s0183,2,model-facing/candidate-snapshots/ow14-s0183.json,4,4,true
2509,local_qwen,ow14-s0183,3,model-facing/candidate-snapshots/ow14-s0183.json,4,4,true
2510,local_qwen,ow14-s0183,4,model-facing/candidate-snapshots/ow14-s0183.json,4,4,true
2511,local_qwen,ow14-s0183,5,model-facing/candidate-snapshots/ow14-s0183.json,4,4,true
2512,local_qwen,ow14-s0184,1,model-facing/candidate-snapshots/ow14-s0184.json,4,4,true
2513,local_qwen,ow14-s0184,2,model-facing/candidate-snapshots/ow14-s0184.json,4,4,true
2514,local_qwen,ow14-s0184,3,model-facing/candidate-snapshots/ow14-s0184.json,4,4,true
2515,local_qwen,ow14-s0184,4,model-facing/candidate-snapshots/ow14-s0184.json,4,4,true
2516,local_qwen,ow14-s0184,5,model-facing/candidate-snapshots/ow14-s0184.json,4,4,true
2517,local_qwen,ow14-s0185,1,model-facing/candidate-snapshots/ow14-s0185.json,4,4,true
2518,local_qwen,ow14-s0185,2,model-facing/candidate-snapshots/ow14-s0185.json,4,4,true
2519,local_qwen,ow14-s0185,3,model-facing/candidate-snapshots/ow14-s0185.json,4,4,true
2520,local_qwen,ow14-s0185,4,model-facing/candidate-snapshots/ow14-s0185.json,4,4,true
2521,local_qwen,ow14-s0185,5,model-facing/candidate-snapshots/ow14-s0185.json,4,4,true
2522,local_qwen,ow14-s0186,1,model-facing/candidate-snapshots/ow14-s0186.json,4,4,true
2523,local_qwen,ow14-s0186,2,model-facing/candidate-snapshots/ow14-s0186.json,4,4,true
2524,local_qwen,ow14-s0186,3,model-facing/candidate-snapshots/ow14-s0186.json,4,4,true
2525,local_qwen,ow14-s0186,4,model-facing/candidate-snapshots/ow14-s0186.json,4,4,true
2526,local_qwen,ow14-s0186,5,model-facing/candidate-snapshots/ow14-s0186.json,4,4,true
2527,local_qwen,ow14-s0187,1,model-facing/candidate-snapshots/ow14-s0187.json,4,4,true
2528,local_qwen,ow14-s0187,2,model-facing/candidate-snapshots/ow14-s0187.json,4,4,true
2529,local_qwen,ow14-s0187,3,model-facing/candidate-snapshots/ow14-s0187.json,4,4,true
2530,local_qwen,ow14-s0187,4,model-facing/candidate-snapshots/ow14-s0187.json,4,4,true
2531,local_qwen,ow14-s0187,5,model-facing/candidate-snapshots/ow14-s0187.json,4,4,true
2532,local_qwen,ow14-s0188,1,model-facing/candidate-snapshots/ow14-s0188.json,4,4,true
2533,local_qwen,ow14-s0188,2,model-facing/candidate-snapshots/ow14-s0188.json,4,4,true
2534,local_qwen,ow14-s0188,3,model-facing/candidate-snapshots/ow14-s0188.json,4,4,true
2535,local_qwen,ow14-s0188,4,model-facing/candidate-snapshots/ow14-s0188.json,4,4,true
2536,local_qwen,ow14-s0188,5,model-facing/candidate-snapshots/ow14-s0188.json,4,4,true
2537,local_qwen,ow14-s0189,1,model-facing/candidate-snapshots/ow14-s0189.json,4,4,true
2538,local_qwen,ow14-s0189,2,model-facing/candidate-snapshots/ow14-s0189.json,4,4,true
2539,local_qwen,ow14-s0189,3,model-facing/candidate-snapshots/ow14-s0189.json,4,4,true
2540,local_qwen,ow14-s0189,4,model-facing/candidate-snapshots/ow14-s0189.json,4,4,true
2541,local_qwen,ow14-s0189,5,model-facing/candidate-snapshots/ow14-s0189.json,4,4,true
2542,local_qwen,ow14-s0190,1,model-facing/candidate-snapshots/ow14-s0190.json,4,4,true
2543,local_qwen,ow14-s0190,2,model-facing/candidate-snapshots/ow14-s0190.json,4,4,true
2544,local_qwen,ow14-s0190,3,model-facing/candidate-snapshots/ow14-s0190.json,4,4,true
2545,local_qwen,ow14-s0190,4,model-facing/candidate-snapshots/ow14-s0190.json,4,4,true
2546,local_qwen,ow14-s0190,5,model-facing/candidate-snapshots/ow14-s0190.json,4,4,true
2547,local_qwen,ow14-s0191,1,model-facing/candidate-snapshots/ow14-s0191.json,4,4,true
2548,local_qwen,ow14-s0191,2,model-facing/candidate-snapshots/ow14-s0191.json,4,4,true
2549,local_qwen,ow14-s0191,3,model-facing/candidate-snapshots/ow14-s0191.json,4,4,true
2550,local_qwen,ow14-s0191,4,model-facing/candidate-snapshots/ow14-s0191.json,4,4,true
2551,local_qwen,ow14-s0191,5,model-facing/candidate-snapshots/ow14-s0191.json,4,4,true
2552,local_qwen,ow14-s0192,1,model-facing/candidate-snapshots/ow14-s0192.json,4,4,true
2553,local_qwen,ow14-s0192,2,model-facing/candidate-snapshots/ow14-s0192.json,4,4,true
2554,local_qwen,ow14-s0192,3,model-facing/candidate-snapshots/ow14-s0192.json,4,4,true
2555,local_qwen,ow14-s0192,4,model-facing/candidate-snapshots/ow14-s0192.json,4,4,true
2556,local_qwen,ow14-s0192,5,model-facing/candidate-snapshots/ow14-s0192.json,4,4,true
2557,local_qwen,ow14-s0193,1,model-facing/candidate-snapshots/ow14-s0193.json,4,4,true
2558,local_qwen,ow14-s0193,2,model-facing/candidate-snapshots/ow14-s0193.json,4,4,true
2559,local_qwen,ow14-s0193,3,model-facing/candidate-snapshots/ow14-s0193.json,4,4,true
2560,local_qwen,ow14-s0193,4,model-facing/candidate-snapshots/ow14-s0193.json,4,4,true
2561,local_qwen,ow14-s0193,5,model-facing/candidate-snapshots/ow14-s0193.json,4,4,true
2562,local_qwen,ow14-s0194,1,model-facing/candidate-snapshots/ow14-s0194.json,4,4,true
2563,local_qwen,ow14-s0194,2,model-facing/candidate-snapshots/ow14-s0194.json,4,4,true
2564,local_qwen,ow14-s0194,3,model-facing/candidate-snapshots/ow14-s0194.json,4,4,true
2565,local_qwen,ow14-s0194,4,model-facing/candidate-snapshots/ow14-s0194.json,4,4,true
2566,local_qwen,ow14-s0194,5,model-facing/candidate-snapshots/ow14-s0194.json,4,4,true
2567,local_qwen,ow14-s0195,1,model-facing/candidate-snapshots/ow14-s0195.json,4,4,true
2568,local_qwen,ow14-s0195,2,model-facing/candidate-snapshots/ow14-s0195.json,4,4,true
2569,local_qwen,ow14-s0195,3,model-facing/candidate-snapshots/ow14-s0195.json,4,4,true
2570,local_qwen,ow14-s0195,4,model-facing/candidate-snapshots/ow14-s0195.json,4,4,true
2571,local_qwen,ow14-s0195,5,model-facing/candidate-snapshots/ow14-s0195.json,4,4,true
2572,local_qwen,ow14-s0196,1,model-facing/candidate-snapshots/ow14-s0196.json,4,4,true
2573,local_qwen,ow14-s0196,2,model-facing/candidate-snapshots/ow14-s0196.json,4,4,true
2574,local_qwen,ow14-s0196,3,model-facing/candidate-snapshots/ow14-s0196.json,4,4,true
2575,local_qwen,ow14-s0196,4,model-facing/candidate-snapshots/ow14-s0196.json,4,4,true
2576,local_qwen,ow14-s0196,5,model-facing/candidate-snapshots/ow14-s0196.json,4,4,true
2577,local_qwen,ow14-s0197,1,model-facing/candidate-snapshots/ow14-s0197.json,4,4,true
2578,local_qwen,ow14-s0197,2,model-facing/candidate-snapshots/ow14-s0197.json,4,4,true
2579,local_qwen,ow14-s0197,3,model-facing/candidate-snapshots/ow14-s0197.json,4,4,true
2580,local_qwen,ow14-s0197,4,model-facing/candidate-snapshots/ow14-s0197.json,4,4,true
2581,local_qwen,ow14-s0197,5,model-facing/candidate-snapshots/ow14-s0197.json,4,4,true
2582,local_qwen,ow14-s0198,1,model-facing/candidate-snapshots/ow14-s0198.json,4,4,true
2583,local_qwen,ow14-s0198,2,model-facing/candidate-snapshots/ow14-s0198.json,4,4,true
2584,local_qwen,ow14-s0198,3,model-facing/candidate-snapshots/ow14-s0198.json,4,4,true
2585,local_qwen,ow14-s0198,4,model-facing/candidate-snapshots/ow14-s0198.json,4,4,true
2586,local_qwen,ow14-s0198,5,model-facing/candidate-snapshots/ow14-s0198.json,4,4,true
2587,local_qwen,ow14-s0199,1,model-facing/candidate-snapshots/ow14-s0199.json,4,4,true
2588,local_qwen,ow14-s0199,2,model-facing/candidate-snapshots/ow14-s0199.json,4,4,true
2589,local_qwen,ow14-s0199,3,model-facing/candidate-snapshots/ow14-s0199.json,4,4,true
2590,local_qwen,ow14-s0199,4,model-facing/candidate-snapshots/ow14-s0199.json,4,4,true
2591,local_qwen,ow14-s0199,5,model-facing/candidate-snapshots/ow14-s0199.json,4,4,true
2592,local_qwen,ow14-s0200,1,model-facing/candidate-snapshots/ow14-s0200.json,4,4,true
2593,local_qwen,ow14-s0200,2,model-facing/candidate-snapshots/ow14-s0200.json,4,4,true
2594,local_qwen,ow14-s0200,3,model-facing/candidate-snapshots/ow14-s0200.json,4,4,true
2595,local_qwen,ow14-s0200,4,model-facing/candidate-snapshots/ow14-s0200.json,4,4,true
2596,local_qwen,ow14-s0200,5,model-facing/candidate-snapshots/ow14-s0200.json,4,4,true
2597,local_qwen,ow14-s0201,1,model-facing/candidate-snapshots/ow14-s0201.json,4,4,true
2598,local_qwen,ow14-s0201,2,model-facing/candidate-snapshots/ow14-s0201.json,4,4,true
2599,local_qwen,ow14-s0201,3,model-facing/candidate-snapshots/ow14-s0201.json,4,4,true
2600,local_qwen,ow14-s0201,4,model-facing/candidate-snapshots/ow14-s0201.json,4,4,true
2601,local_qwen,ow14-s0201,5,model-facing/candidate-snapshots/ow14-s0201.json,4,4,true
2602,local_qwen,ow14-s0202,1,model-facing/candidate-snapshots/ow14-s0202.json,4,4,true
2603,local_qwen,ow14-s0202,2,model-facing/candidate-snapshots/ow14-s0202.json,4,4,true
2604,local_qwen,ow14-s0202,3,model-facing/candidate-snapshots/ow14-s0202.json,4,4,true
2605,local_qwen,ow14-s0202,4,model-facing/candidate-snapshots/ow14-s0202.json,4,4,true
2606,local_qwen,ow14-s0202,5,model-facing/candidate-snapshots/ow14-s0202.json,4,4,true
2607,local_qwen,ow14-s0203,1,model-facing/candidate-snapshots/ow14-s0203.json,4,4,true
2608,local_qwen,ow14-s0203,2,model-facing/candidate-snapshots/ow14-s0203.json,4,4,true
2609,local_qwen,ow14-s0203,3,model-facing/candidate-snapshots/ow14-s0203.json,4,4,true
2610,local_qwen,ow14-s0203,4,model-facing/candidate-snapshots/ow14-s0203.json,4,4,true
2611,local_qwen,ow14-s0203,5,model-facing/candidate-snapshots/ow14-s0203.json,4,4,true
2612,local_qwen,ow14-s0204,1,model-facing/candidate-snapshots/ow14-s0204.json,4,4,true
2613,local_qwen,ow14-s0204,2,model-facing/candidate-snapshots/ow14-s0204.json,4,4,true
2614,local_qwen,ow14-s0204,3,model-facing/candidate-snapshots/ow14-s0204.json,4,4,true
2615,local_qwen,ow14-s0204,4,model-facing/candidate-snapshots/ow14-s0204.json,4,4,true
2616,local_qwen,ow14-s0204,5,model-facing/candidate-snapshots/ow14-s0204.json,4,4,true
2617,local_qwen,ow14-s0205,1,model-facing/candidate-snapshots/ow14-s0205.json,4,4,true
2618,local_qwen,ow14-s0205,2,model-facing/candidate-snapshots/ow14-s0205.json,4,4,true
2619,local_qwen,ow14-s0205,3,model-facing/candidate-snapshots/ow14-s0205.json,4,4,true
2620,local_qwen,ow14-s0205,4,model-facing/candidate-snapshots/ow14-s0205.json,4,4,true
2621,local_qwen,ow14-s0205,5,model-facing/candidate-snapshots/ow14-s0205.json,4,4,true
2622,local_qwen,ow14-s0206,1,model-facing/candidate-snapshots/ow14-s0206.json,4,4,true
2623,local_qwen,ow14-s0206,2,model-facing/candidate-snapshots/ow14-s0206.json,4,4,true
2624,local_qwen,ow14-s0206,3,model-facing/candidate-snapshots/ow14-s0206.json,4,4,true
2625,local_qwen,ow14-s0206,4,model-facing/candidate-snapshots/ow14-s0206.json,4,4,true
2626,local_qwen,ow14-s0206,5,model-facing/candidate-snapshots/ow14-s0206.json,4,4,true
2627,local_qwen,ow14-s0207,1,model-facing/candidate-snapshots/ow14-s0207.json,4,4,true
2628,local_qwen,ow14-s0207,2,model-facing/candidate-snapshots/ow14-s0207.json,4,4,true
2629,local_qwen,ow14-s0207,3,model-facing/candidate-snapshots/ow14-s0207.json,4,4,true
2630,local_qwen,ow14-s0207,4,model-facing/candidate-snapshots/ow14-s0207.json,4,4,true
2631,local_qwen,ow14-s0207,5,model-facing/candidate-snapshots/ow14-s0207.json,4,4,true
2632,local_qwen,ow14-s0208,1,model-facing/candidate-snapshots/ow14-s0208.json,4,4,true
2633,local_qwen,ow14-s0208,2,model-facing/candidate-snapshots/ow14-s0208.json,4,4,true
2634,local_qwen,ow14-s0208,3,model-facing/candidate-snapshots/ow14-s0208.json,4,4,true
2635,local_qwen,ow14-s0208,4,model-facing/candidate-snapshots/ow14-s0208.json,4,4,true
2636,local_qwen,ow14-s0208,5,model-facing/candidate-snapshots/ow14-s0208.json,4,4,true
2637,local_qwen,ow14-s0209,1,model-facing/candidate-snapshots/ow14-s0209.json,4,4,true
2638,local_qwen,ow14-s0209,2,model-facing/candidate-snapshots/ow14-s0209.json,4,4,true
2639,local_qwen,ow14-s0209,3,model-facing/candidate-snapshots/ow14-s0209.json,4,4,true
2640,local_qwen,ow14-s0209,4,model-facing/candidate-snapshots/ow14-s0209.json,4,4,true
2641,local_qwen,ow14-s0209,5,model-facing/candidate-snapshots/ow14-s0209.json,4,4,true
2642,local_qwen,ow14-s0210,1,model-facing/candidate-snapshots/ow14-s0210.json,4,4,true
2643,local_qwen,ow14-s0210,2,model-facing/candidate-snapshots/ow14-s0210.json,4,4,true
2644,local_qwen,ow14-s0210,3,model-facing/candidate-snapshots/ow14-s0210.json,4,4,true
2645,local_qwen,ow14-s0210,4,model-facing/candidate-snapshots/ow14-s0210.json,4,4,true
2646,local_qwen,ow14-s0210,5,model-facing/candidate-snapshots/ow14-s0210.json,4,4,true
2647,local_qwen,ow14-s0211,1,model-facing/candidate-snapshots/ow14-s0211.json,4,4,true
2648,local_qwen,ow14-s0211,2,model-facing/candidate-snapshots/ow14-s0211.json,4,4,true
2649,local_qwen,ow14-s0211,3,model-facing/candidate-snapshots/ow14-s0211.json,4,4,true
2650,local_qwen,ow14-s0211,4,model-facing/candidate-snapshots/ow14-s0211.json,4,4,true
2651,local_qwen,ow14-s0211,5,model-facing/candidate-snapshots/ow14-s0211.json,4,4,true
2652,local_qwen,ow14-s0212,1,model-facing/candidate-snapshots/ow14-s0212.json,4,4,true
2653,local_qwen,ow14-s0212,2,model-facing/candidate-snapshots/ow14-s0212.json,4,4,true
2654,local_qwen,ow14-s0212,3,model-facing/candidate-snapshots/ow14-s0212.json,4,4,true
2655,local_qwen,ow14-s0212,4,model-facing/candidate-snapshots/ow14-s0212.json,4,4,true
