sequence,row_id,arm_id,representation_condition,scenario_id,trial_number,snapshot_path,candidate_test_budget,top_k,scored
4727,ow14-1-r04727,qwen_minimal,minimal,ow14-s0154,3,model-facing/minimal-candidate-snapshots/ow14-s0154.json,4,4,True
4728,ow14-1-r04728,qwen_enriched,enriched,ow14-s0154,3,model-facing/enriched-candidate-snapshots/ow14-s0154.json,4,4,True
4729,ow14-1-r04729,qwen_minimal,minimal,ow14-s0154,4,model-facing/minimal-candidate-snapshots/ow14-s0154.json,4,4,True
4730,ow14-1-r04730,qwen_enriched,enriched,ow14-s0154,4,model-facing/enriched-candidate-snapshots/ow14-s0154.json,4,4,True
4731,ow14-1-r04731,qwen_minimal,minimal,ow14-s0154,5,model-facing/minimal-candidate-snapshots/ow14-s0154.json,4,4,True
4732,ow14-1-r04732,qwen_enriched,enriched,ow14-s0154,5,model-facing/enriched-candidate-snapshots/ow14-s0154.json,4,4,True
4733,ow14-1-r04733,qwen_minimal,minimal,ow14-s0155,1,model-facing/minimal-candidate-snapshots/ow14-s0155.json,4,4,True
4734,ow14-1-r04734,qwen_enriched,enriched,ow14-s0155,1,model-facing/enriched-candidate-snapshots/ow14-s0155.json,4,4,True
4735,ow14-1-r04735,qwen_minimal,minimal,ow14-s0155,2,model-facing/minimal-candidate-snapshots/ow14-s0155.json,4,4,True
4736,ow14-1-r04736,qwen_enriched,enriched,ow14-s0155,2,model-facing/enriched-candidate-snapshots/ow14-s0155.json,4,4,True
4737,ow14-1-r04737,qwen_minimal,minimal,ow14-s0155,3,model-facing/minimal-candidate-snapshots/ow14-s0155.json,4,4,True
4738,ow14-1-r04738,qwen_enriched,enriched,ow14-s0155,3,model-facing/enriched-candidate-snapshots/ow14-s0155.json,4,4,True
4739,ow14-1-r04739,qwen_minimal,minimal,ow14-s0155,4,model-facing/minimal-candidate-snapshots/ow14-s0155.json,4,4,True
4740,ow14-1-r04740,qwen_enriched,enriched,ow14-s0155,4,model-facing/enriched-candidate-snapshots/ow14-s0155.json,4,4,True
4741,ow14-1-r04741,qwen_minimal,minimal,ow14-s0155,5,model-facing/minimal-candidate-snapshots/ow14-s0155.json,4,4,True
4742,ow14-1-r04742,qwen_enriched,enriched,ow14-s0155,5,model-facing/enriched-candidate-snapshots/ow14-s0155.json,4,4,True
4743,ow14-1-r04743,qwen_minimal,minimal,ow14-s0156,1,model-facing/minimal-candidate-snapshots/ow14-s0156.json,4,4,True
4744,ow14-1-r04744,qwen_enriched,enriched,ow14-s0156,1,model-facing/enriched-candidate-snapshots/ow14-s0156.json,4,4,True
4745,ow14-1-r04745,qwen_minimal,minimal,ow14-s0156,2,model-facing/minimal-candidate-snapshots/ow14-s0156.json,4,4,True
4746,ow14-1-r04746,qwen_enriched,enriched,ow14-s0156,2,model-facing/enriched-candidate-snapshots/ow14-s0156.json,4,4,True
4747,ow14-1-r04747,qwen_minimal,minimal,ow14-s0156,3,model-facing/minimal-candidate-snapshots/ow14-s0156.json,4,4,True
4748,ow14-1-r04748,qwen_enriched,enriched,ow14-s0156,3,model-facing/enriched-candidate-snapshots/ow14-s0156.json,4,4,True
4749,ow14-1-r04749,qwen_minimal,minimal,ow14-s0156,4,model-facing/minimal-candidate-snapshots/ow14-s0156.json,4,4,True
4750,ow14-1-r04750,qwen_enriched,enriched,ow14-s0156,4,model-facing/enriched-candidate-snapshots/ow14-s0156.json,4,4,True
4751,ow14-1-r04751,qwen_minimal,minimal,ow14-s0156,5,model-facing/minimal-candidate-snapshots/ow14-s0156.json,4,4,True
4752,ow14-1-r04752,qwen_enriched,enriched,ow14-s0156,5,model-facing/enriched-candidate-snapshots/ow14-s0156.json,4,4,True
4753,ow14-1-r04753,qwen_minimal,minimal,ow14-s0157,1,model-facing/minimal-candidate-snapshots/ow14-s0157.json,4,4,True
4754,ow14-1-r04754,qwen_enriched,enriched,ow14-s0157,1,model-facing/enriched-candidate-snapshots/ow14-s0157.json,4,4,True
4755,ow14-1-r04755,qwen_minimal,minimal,ow14-s0157,2,model-facing/minimal-candidate-snapshots/ow14-s0157.json,4,4,True
4756,ow14-1-r04756,qwen_enriched,enriched,ow14-s0157,2,model-facing/enriched-candidate-snapshots/ow14-s0157.json,4,4,True
4757,ow14-1-r04757,qwen_minimal,minimal,ow14-s0157,3,model-facing/minimal-candidate-snapshots/ow14-s0157.json,4,4,True
4758,ow14-1-r04758,qwen_enriched,enriched,ow14-s0157,3,model-facing/enriched-candidate-snapshots/ow14-s0157.json,4,4,True
4759,ow14-1-r04759,qwen_minimal,minimal,ow14-s0157,4,model-facing/minimal-candidate-snapshots/ow14-s0157.json,4,4,True
4760,ow14-1-r04760,qwen_enriched,enriched,ow14-s0157,4,model-facing/enriched-candidate-snapshots/ow14-s0157.json,4,4,True
4761,ow14-1-r04761,qwen_minimal,minimal,ow14-s0157,5,model-facing/minimal-candidate-snapshots/ow14-s0157.json,4,4,True
4762,ow14-1-r04762,qwen_enriched,enriched,ow14-s0157,5,model-facing/enriched-candidate-snapshots/ow14-s0157.json,4,4,True
4763,ow14-1-r04763,qwen_minimal,minimal,ow14-s0158,1,model-facing/minimal-candidate-snapshots/ow14-s0158.json,4,4,True
4764,ow14-1-r04764,qwen_enriched,enriched,ow14-s0158,1,model-facing/enriched-candidate-snapshots/ow14-s0158.json,4,4,True
4765,ow14-1-r04765,qwen_minimal,minimal,ow14-s0158,2,model-facing/minimal-candidate-snapshots/ow14-s0158.json,4,4,True
4766,ow14-1-r04766,qwen_enriched,enriched,ow14-s0158,2,model-facing/enriched-candidate-snapshots/ow14-s0158.json,4,4,True
4767,ow14-1-r04767,qwen_minimal,minimal,ow14-s0158,3,model-facing/minimal-candidate-snapshots/ow14-s0158.json,4,4,True
4768,ow14-1-r04768,qwen_enriched,enriched,ow14-s0158,3,model-facing/enriched-candidate-snapshots/ow14-s0158.json,4,4,True
4769,ow14-1-r04769,qwen_minimal,minimal,ow14-s0158,4,model-facing/minimal-candidate-snapshots/ow14-s0158.json,4,4,True
4770,ow14-1-r04770,qwen_enriched,enriched,ow14-s0158,4,model-facing/enriched-candidate-snapshots/ow14-s0158.json,4,4,True
4771,ow14-1-r04771,qwen_minimal,minimal,ow14-s0158,5,model-facing/minimal-candidate-snapshots/ow14-s0158.json,4,4,True
4772,ow14-1-r04772,qwen_enriched,enriched,ow14-s0158,5,model-facing/enriched-candidate-snapshots/ow14-s0158.json,4,4,True
4773,ow14-1-r04773,qwen_minimal,minimal,ow14-s0159,1,model-facing/minimal-candidate-snapshots/ow14-s0159.json,4,4,True
4774,ow14-1-r04774,qwen_enriched,enriched,ow14-s0159,1,model-facing/enriched-candidate-snapshots/ow14-s0159.json,4,4,True
4775,ow14-1-r04775,qwen_minimal,minimal,ow14-s0159,2,model-facing/minimal-candidate-snapshots/ow14-s0159.json,4,4,True
4776,ow14-1-r04776,qwen_enriched,enriched,ow14-s0159,2,model-facing/enriched-candidate-snapshots/ow14-s0159.json,4,4,True
4777,ow14-1-r04777,qwen_minimal,minimal,ow14-s0159,3,model-facing/minimal-candidate-snapshots/ow14-s0159.json,4,4,True
4778,ow14-1-r04778,qwen_enriched,enriched,ow14-s0159,3,model-facing/enriched-candidate-snapshots/ow14-s0159.json,4,4,True
4779,ow14-1-r04779,qwen_minimal,minimal,ow14-s0159,4,model-facing/minimal-candidate-snapshots/ow14-s0159.json,4,4,True
4780,ow14-1-r04780,qwen_enriched,enriched,ow14-s0159,4,model-facing/enriched-candidate-snapshots/ow14-s0159.json,4,4,True
4781,ow14-1-r04781,qwen_minimal,minimal,ow14-s0159,5,model-facing/minimal-candidate-snapshots/ow14-s0159.json,4,4,True
4782,ow14-1-r04782,qwen_enriched,enriched,ow14-s0159,5,model-facing/enriched-candidate-snapshots/ow14-s0159.json,4,4,True
4783,ow14-1-r04783,qwen_minimal,minimal,ow14-s0160,1,model-facing/minimal-candidate-snapshots/ow14-s0160.json,4,4,True
4784,ow14-1-r04784,qwen_enriched,enriched,ow14-s0160,1,model-facing/enriched-candidate-snapshots/ow14-s0160.json,4,4,True
4785,ow14-1-r04785,qwen_minimal,minimal,ow14-s0160,2,model-facing/minimal-candidate-snapshots/ow14-s0160.json,4,4,True
4786,ow14-1-r04786,qwen_enriched,enriched,ow14-s0160,2,model-facing/enriched-candidate-snapshots/ow14-s0160.json,4,4,True
4787,ow14-1-r04787,qwen_minimal,minimal,ow14-s0160,3,model-facing/minimal-candidate-snapshots/ow14-s0160.json,4,4,True
4788,ow14-1-r04788,qwen_enriched,enriched,ow14-s0160,3,model-facing/enriched-candidate-snapshots/ow14-s0160.json,4,4,True
4789,ow14-1-r04789,qwen_minimal,minimal,ow14-s0160,4,model-facing/minimal-candidate-snapshots/ow14-s0160.json,4,4,True
4790,ow14-1-r04790,qwen_enriched,enriched,ow14-s0160,4,model-facing/enriched-candidate-snapshots/ow14-s0160.json,4,4,True
4791,ow14-1-r04791,qwen_minimal,minimal,ow14-s0160,5,model-facing/minimal-candidate-snapshots/ow14-s0160.json,4,4,True
4792,ow14-1-r04792,qwen_enriched,enriched,ow14-s0160,5,model-facing/enriched-candidate-snapshots/ow14-s0160.json,4,4,True
4793,ow14-1-r04793,qwen_minimal,minimal,ow14-s0161,1,model-facing/minimal-candidate-snapshots/ow14-s0161.json,4,4,True
4794,ow14-1-r04794,qwen_enriched,enriched,ow14-s0161,1,model-facing/enriched-candidate-snapshots/ow14-s0161.json,4,4,True
4795,ow14-1-r04795,qwen_minimal,minimal,ow14-s0161,2,model-facing/minimal-candidate-snapshots/ow14-s0161.json,4,4,True
4796,ow14-1-r04796,qwen_enriched,enriched,ow14-s0161,2,model-facing/enriched-candidate-snapshots/ow14-s0161.json,4,4,True
4797,ow14-1-r04797,qwen_minimal,minimal,ow14-s0161,3,model-facing/minimal-candidate-snapshots/ow14-s0161.json,4,4,True
4798,ow14-1-r04798,qwen_enriched,enriched,ow14-s0161,3,model-facing/enriched-candidate-snapshots/ow14-s0161.json,4,4,True
4799,ow14-1-r04799,qwen_minimal,minimal,ow14-s0161,4,model-facing/minimal-candidate-snapshots/ow14-s0161.json,4,4,True
4800,ow14-1-r04800,qwen_enriched,enriched,ow14-s0161,4,model-facing/enriched-candidate-snapshots/ow14-s0161.json,4,4,True
4801,ow14-1-r04801,qwen_minimal,minimal,ow14-s0161,5,model-facing/minimal-candidate-snapshots/ow14-s0161.json,4,4,True
4802,ow14-1-r04802,qwen_enriched,enriched,ow14-s0161,5,model-facing/enriched-candidate-snapshots/ow14-s0161.json,4,4,True
4803,ow14-1-r04803,qwen_minimal,minimal,ow14-s0162,1,model-facing/minimal-candidate-snapshots/ow14-s0162.json,4,4,True
4804,ow14-1-r04804,qwen_enriched,enriched,ow14-s0162,1,model-facing/enriched-candidate-snapshots/ow14-s0162.json,4,4,True
4805,ow14-1-r04805,qwen_minimal,minimal,ow14-s0162,2,model-facing/minimal-candidate-snapshots/ow14-s0162.json,4,4,True
4806,ow14-1-r04806,qwen_enriched,enriched,ow14-s0162,2,model-facing/enriched-candidate-snapshots/ow14-s0162.json,4,4,True
4807,ow14-1-r04807,qwen_minimal,minimal,ow14-s0162,3,model-facing/minimal-candidate-snapshots/ow14-s0162.json,4,4,True
4808,ow14-1-r04808,qwen_enriched,enriched,ow14-s0162,3,model-facing/enriched-candidate-snapshots/ow14-s0162.json,4,4,True
4809,ow14-1-r04809,qwen_minimal,minimal,ow14-s0162,4,model-facing/minimal-candidate-snapshots/ow14-s0162.json,4,4,True
4810,ow14-1-r04810,qwen_enriched,enriched,ow14-s0162,4,model-facing/enriched-candidate-snapshots/ow14-s0162.json,4,4,True
4811,ow14-1-r04811,qwen_minimal,minimal,ow14-s0162,5,model-facing/minimal-candidate-snapshots/ow14-s0162.json,4,4,True
4812,ow14-1-r04812,qwen_enriched,enriched,ow14-s0162,5,model-facing/enriched-candidate-snapshots/ow14-s0162.json,4,4,True
4813,ow14-1-r04813,qwen_minimal,minimal,ow14-s0163,1,model-facing/minimal-candidate-snapshots/ow14-s0163.json,4,4,True
4814,ow14-1-r04814,qwen_enriched,enriched,ow14-s0163,1,model-facing/enriched-candidate-snapshots/ow14-s0163.json,4,4,True
4815,ow14-1-r04815,qwen_minimal,minimal,ow14-s0163,2,model-facing/minimal-candidate-snapshots/ow14-s0163.json,4,4,True
4816,ow14-1-r04816,qwen_enriched,enriched,ow14-s0163,2,model-facing/enriched-candidate-snapshots/ow14-s0163.json,4,4,True
4817,ow14-1-r04817,qwen_minimal,minimal,ow14-s0163,3,model-facing/minimal-candidate-snapshots/ow14-s0163.json,4,4,True
4818,ow14-1-r04818,qwen_enriched,enriched,ow14-s0163,3,model-facing/enriched-candidate-snapshots/ow14-s0163.json,4,4,True
4819,ow14-1-r04819,qwen_minimal,minimal,ow14-s0163,4,model-facing/minimal-candidate-snapshots/ow14-s0163.json,4,4,True
4820,ow14-1-r04820,qwen_enriched,enriched,ow14-s0163,4,model-facing/enriched-candidate-snapshots/ow14-s0163.json,4,4,True
4821,ow14-1-r04821,qwen_minimal,minimal,ow14-s0163,5,model-facing/minimal-candidate-snapshots/ow14-s0163.json,4,4,True
4822,ow14-1-r04822,qwen_enriched,enriched,ow14-s0163,5,model-facing/enriched-candidate-snapshots/ow14-s0163.json,4,4,True
4823,ow14-1-r04823,qwen_minimal,minimal,ow14-s0164,1,model-facing/minimal-candidate-snapshots/ow14-s0164.json,4,4,True
4824,ow14-1-r04824,qwen_enriched,enriched,ow14-s0164,1,model-facing/enriched-candidate-snapshots/ow14-s0164.json,4,4,True
4825,ow14-1-r04825,qwen_minimal,minimal,ow14-s0164,2,model-facing/minimal-candidate-snapshots/ow14-s0164.json,4,4,True
4826,ow14-1-r04826,qwen_enriched,enriched,ow14-s0164,2,model-facing/enriched-candidate-snapshots/ow14-s0164.json,4,4,True
4827,ow14-1-r04827,qwen_minimal,minimal,ow14-s0164,3,model-facing/minimal-candidate-snapshots/ow14-s0164.json,4,4,True
4828,ow14-1-r04828,qwen_enriched,enriched,ow14-s0164,3,model-facing/enriched-candidate-snapshots/ow14-s0164.json,4,4,True
4829,ow14-1-r04829,qwen_minimal,minimal,ow14-s0164,4,model-facing/minimal-candidate-snapshots/ow14-s0164.json,4,4,True
4830,ow14-1-r04830,qwen_enriched,enriched,ow14-s0164,4,model-facing/enriched-candidate-snapshots/ow14-s0164.json,4,4,True
4831,ow14-1-r04831,qwen_minimal,minimal,ow14-s0164,5,model-facing/minimal-candidate-snapshots/ow14-s0164.json,4,4,True
4832,ow14-1-r04832,qwen_enriched,enriched,ow14-s0164,5,model-facing/enriched-candidate-snapshots/ow14-s0164.json,4,4,True
4833,ow14-1-r04833,qwen_minimal,minimal,ow14-s0165,1,model-facing/minimal-candidate-snapshots/ow14-s0165.json,4,4,True
4834,ow14-1-r04834,qwen_enriched,enriched,ow14-s0165,1,model-facing/enriched-candidate-snapshots/ow14-s0165.json,4,4,True
4835,ow14-1-r04835,qwen_minimal,minimal,ow14-s0165,2,model-facing/minimal-candidate-snapshots/ow14-s0165.json,4,4,True
4836,ow14-1-r04836,qwen_enriched,enriched,ow14-s0165,2,model-facing/enriched-candidate-snapshots/ow14-s0165.json,4,4,True
4837,ow14-1-r04837,qwen_minimal,minimal,ow14-s0165,3,model-facing/minimal-candidate-snapshots/ow14-s0165.json,4,4,True
4838,ow14-1-r04838,qwen_enriched,enriched,ow14-s0165,3,model-facing/enriched-candidate-snapshots/ow14-s0165.json,4,4,True
4839,ow14-1-r04839,qwen_minimal,minimal,ow14-s0165,4,model-facing/minimal-candidate-snapshots/ow14-s0165.json,4,4,True
4840,ow14-1-r04840,qwen_enriched,enriched,ow14-s0165,4,model-facing/enriched-candidate-snapshots/ow14-s0165.json,4,4,True
4841,ow14-1-r04841,qwen_minimal,minimal,ow14-s0165,5,model-facing/minimal-candidate-snapshots/ow14-s0165.json,4,4,True
4842,ow14-1-r04842,qwen_enriched,enriched,ow14-s0165,5,model-facing/enriched-candidate-snapshots/ow14-s0165.json,4,4,True
4843,ow14-1-r04843,qwen_minimal,minimal,ow14-s0166,1,model-facing/minimal-candidate-snapshots/ow14-s0166.json,4,4,True
4844,ow14-1-r04844,qwen_enriched,enriched,ow14-s0166,1,model-facing/enriched-candidate-snapshots/ow14-s0166.json,4,4,True
4845,ow14-1-r04845,qwen_minimal,minimal,ow14-s0166,2,model-facing/minimal-candidate-snapshots/ow14-s0166.json,4,4,True
4846,ow14-1-r04846,qwen_enriched,enriched,ow14-s0166,2,model-facing/enriched-candidate-snapshots/ow14-s0166.json,4,4,True
4847,ow14-1-r04847,qwen_minimal,minimal,ow14-s0166,3,model-facing/minimal-candidate-snapshots/ow14-s0166.json,4,4,True
4848,ow14-1-r04848,qwen_enriched,enriched,ow14-s0166,3,model-facing/enriched-candidate-snapshots/ow14-s0166.json,4,4,True
4849,ow14-1-r04849,qwen_minimal,minimal,ow14-s0166,4,model-facing/minimal-candidate-snapshots/ow14-s0166.json,4,4,True
4850,ow14-1-r04850,qwen_enriched,enriched,ow14-s0166,4,model-facing/enriched-candidate-snapshots/ow14-s0166.json,4,4,True
4851,ow14-1-r04851,qwen_minimal,minimal,ow14-s0166,5,model-facing/minimal-candidate-snapshots/ow14-s0166.json,4,4,True
4852,ow14-1-r04852,qwen_enriched,enriched,ow14-s0166,5,model-facing/enriched-candidate-snapshots/ow14-s0166.json,4,4,True
4853,ow14-1-r04853,qwen_minimal,minimal,ow14-s0167,1,model-facing/minimal-candidate-snapshots/ow14-s0167.json,4,4,True
4854,ow14-1-r04854,qwen_enriched,enriched,ow14-s0167,1,model-facing/enriched-candidate-snapshots/ow14-s0167.json,4,4,True
4855,ow14-1-r04855,qwen_minimal,minimal,ow14-s0167,2,model-facing/minimal-candidate-snapshots/ow14-s0167.json,4,4,True
4856,ow14-1-r04856,qwen_enriched,enriched,ow14-s0167,2,model-facing/enriched-candidate-snapshots/ow14-s0167.json,4,4,True
4857,ow14-1-r04857,qwen_minimal,minimal,ow14-s0167,3,model-facing/minimal-candidate-snapshots/ow14-s0167.json,4,4,True
4858,ow14-1-r04858,qwen_enriched,enriched,ow14-s0167,3,model-facing/enriched-candidate-snapshots/ow14-s0167.json,4,4,True
4859,ow14-1-r04859,qwen_minimal,minimal,ow14-s0167,4,model-facing/minimal-candidate-snapshots/ow14-s0167.json,4,4,True
4860,ow14-1-r04860,qwen_enriched,enriched,ow14-s0167,4,model-facing/enriched-candidate-snapshots/ow14-s0167.json,4,4,True
4861,ow14-1-r04861,qwen_minimal,minimal,ow14-s0167,5,model-facing/minimal-candidate-snapshots/ow14-s0167.json,4,4,True
4862,ow14-1-r04862,qwen_enriched,enriched,ow14-s0167,5,model-facing/enriched-candidate-snapshots/ow14-s0167.json,4,4,True
4863,ow14-1-r04863,qwen_minimal,minimal,ow14-s0168,1,model-facing/minimal-candidate-snapshots/ow14-s0168.json,4,4,True
4864,ow14-1-r04864,qwen_enriched,enriched,ow14-s0168,1,model-facing/enriched-candidate-snapshots/ow14-s0168.json,4,4,True
4865,ow14-1-r04865,qwen_minimal,minimal,ow14-s0168,2,model-facing/minimal-candidate-snapshots/ow14-s0168.json,4,4,True
4866,ow14-1-r04866,qwen_enriched,enriched,ow14-s0168,2,model-facing/enriched-candidate-snapshots/ow14-s0168.json,4,4,True
4867,ow14-1-r04867,qwen_minimal,minimal,ow14-s0168,3,model-facing/minimal-candidate-snapshots/ow14-s0168.json,4,4,True
4868,ow14-1-r04868,qwen_enriched,enriched,ow14-s0168,3,model-facing/enriched-candidate-snapshots/ow14-s0168.json,4,4,True
4869,ow14-1-r04869,qwen_minimal,minimal,ow14-s0168,4,model-facing/minimal-candidate-snapshots/ow14-s0168.json,4,4,True
4870,ow14-1-r04870,qwen_enriched,enriched,ow14-s0168,4,model-facing/enriched-candidate-snapshots/ow14-s0168.json,4,4,True
4871,ow14-1-r04871,qwen_minimal,minimal,ow14-s0168,5,model-facing/minimal-candidate-snapshots/ow14-s0168.json,4,4,True
4872,ow14-1-r04872,qwen_enriched,enriched,ow14-s0168,5,model-facing/enriched-candidate-snapshots/ow14-s0168.json,4,4,True
4873,ow14-1-r04873,qwen_minimal,minimal,ow14-s0169,1,model-facing/minimal-candidate-snapshots/ow14-s0169.json,4,4,True
4874,ow14-1-r04874,qwen_enriched,enriched,ow14-s0169,1,model-facing/enriched-candidate-snapshots/ow14-s0169.json,4,4,True
4875,ow14-1-r04875,qwen_minimal,minimal,ow14-s0169,2,model-facing/minimal-candidate-snapshots/ow14-s0169.json,4,4,True
4876,ow14-1-r04876,qwen_enriched,enriched,ow14-s0169,2,model-facing/enriched-candidate-snapshots/ow14-s0169.json,4,4,True
4877,ow14-1-r04877,qwen_minimal,minimal,ow14-s0169,3,model-facing/minimal-candidate-snapshots/ow14-s0169.json,4,4,True
4878,ow14-1-r04878,qwen_enriched,enriched,ow14-s0169,3,model-facing/enriched-candidate-snapshots/ow14-s0169.json,4,4,True
4879,ow14-1-r04879,qwen_minimal,minimal,ow14-s0169,4,model-facing/minimal-candidate-snapshots/ow14-s0169.json,4,4,True
4880,ow14-1-r04880,qwen_enriched,enriched,ow14-s0169,4,model-facing/enriched-candidate-snapshots/ow14-s0169.json,4,4,True
4881,ow14-1-r04881,qwen_minimal,minimal,ow14-s0169,5,model-facing/minimal-candidate-snapshots/ow14-s0169.json,4,4,True
4882,ow14-1-r04882,qwen_enriched,enriched,ow14-s0169,5,model-facing/enriched-candidate-snapshots/ow14-s0169.json,4,4,True
4883,ow14-1-r04883,qwen_minimal,minimal,ow14-s0170,1,model-facing/minimal-candidate-snapshots/ow14-s0170.json,4,4,True
4884,ow14-1-r04884,qwen_enriched,enriched,ow14-s0170,1,model-facing/enriched-candidate-snapshots/ow14-s0170.json,4,4,True
4885,ow14-1-r04885,qwen_minimal,minimal,ow14-s0170,2,model-facing/minimal-candidate-snapshots/ow14-s0170.json,4,4,True
4886,ow14-1-r04886,qwen_enriched,enriched,ow14-s0170,2,model-facing/enriched-candidate-snapshots/ow14-s0170.json,4,4,True
4887,ow14-1-r04887,qwen_minimal,minimal,ow14-s0170,3,model-facing/minimal-candidate-snapshots/ow14-s0170.json,4,4,True
4888,ow14-1-r04888,qwen_enriched,enriched,ow14-s0170,3,model-facing/enriched-candidate-snapshots/ow14-s0170.json,4,4,True
4889,ow14-1-r04889,qwen_minimal,minimal,ow14-s0170,4,model-facing/minimal-candidate-snapshots/ow14-s0170.json,4,4,True
4890,ow14-1-r04890,qwen_enriched,enriched,ow14-s0170,4,model-facing/enriched-candidate-snapshots/ow14-s0170.json,4,4,True
4891,ow14-1-r04891,qwen_minimal,minimal,ow14-s0170,5,model-facing/minimal-candidate-snapshots/ow14-s0170.json,4,4,True
4892,ow14-1-r04892,qwen_enriched,enriched,ow14-s0170,5,model-facing/enriched-candidate-snapshots/ow14-s0170.json,4,4,True
4893,ow14-1-r04893,qwen_minimal,minimal,ow14-s0171,1,model-facing/minimal-candidate-snapshots/ow14-s0171.json,4,4,True
4894,ow14-1-r04894,qwen_enriched,enriched,ow14-s0171,1,model-facing/enriched-candidate-snapshots/ow14-s0171.json,4,4,True
4895,ow14-1-r04895,qwen_minimal,minimal,ow14-s0171,2,model-facing/minimal-candidate-snapshots/ow14-s0171.json,4,4,True
4896,ow14-1-r04896,qwen_enriched,enriched,ow14-s0171,2,model-facing/enriched-candidate-snapshots/ow14-s0171.json,4,4,True
4897,ow14-1-r04897,qwen_minimal,minimal,ow14-s0171,3,model-facing/minimal-candidate-snapshots/ow14-s0171.json,4,4,True
4898,ow14-1-r04898,qwen_enriched,enriched,ow14-s0171,3,model-facing/enriched-candidate-snapshots/ow14-s0171.json,4,4,True
